,"ElecMeterID(instance=1, building=1, dataset='FHMM')","ElecMeterID(instance=2, building=1, dataset='FHMM')","ElecMeterID(instance=3, building=1, dataset='FHMM')","ElecMeterID(instance=4, building=1, dataset='FHMM')","ElecMeterID(instance=5, building=1, dataset='FHMM')","ElecMeterID(instance=6, building=1, dataset='FHMM')","ElecMeterID(instance=7, building=1, dataset='FHMM')","ElecMeterID(instance=8, building=1, dataset='FHMM')","ElecMeterID(instance=9, building=1, dataset='FHMM')","ElecMeterID(instance=10, building=1, dataset='FHMM')","ElecMeterID(instance=11, building=1, dataset='FHMM')","ElecMeterID(instance=12, building=1, dataset='FHMM')","ElecMeterID(instance=13, building=1, dataset='FHMM')"
2015-09-04 07:33:00+02:00,35.1316666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:34:00+02:00,34.7983333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:35:00+02:00,35.0391666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:36:00+02:00,35.5625,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:37:00+02:00,57.5166666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:38:00+02:00,149.65,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:39:00+02:00,146.75,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:40:00+02:00,139.770833333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:41:00+02:00,135.2375,48.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:42:00+02:00,133.416666667,48.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:43:00+02:00,131.516666667,48.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:44:00+02:00,130.875,48.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:45:00+02:00,129.186904762,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:46:00+02:00,128.014285714,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:47:00+02:00,126.86547619,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:48:00+02:00,126.966666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:49:00+02:00,126.858333333,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:50:00+02:00,125.516666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:51:00+02:00,125.316666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:52:00+02:00,124.181666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:53:00+02:00,122.858333333,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:54:00+02:00,121.716666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:55:00+02:00,120.191666667,48.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:56:00+02:00,78.4833333333,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 07:57:00+02:00,33.3783333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:58:00+02:00,33.3233333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 07:59:00+02:00,33.4659090909,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:00:00+02:00,33.6674242424,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:01:00+02:00,33.495,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:02:00+02:00,34.4633333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:03:00+02:00,34.8333333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:04:00+02:00,35.1716666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:05:00+02:00,34.995,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:06:00+02:00,34.995,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:07:00+02:00,34.8383333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:08:00+02:00,35.0,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:09:00+02:00,35.0,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:10:00+02:00,34.8922222222,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:11:00+02:00,53.5344444444,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 08:12:00+02:00,80.69,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 08:13:00+02:00,33.3366666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:14:00+02:00,33.77,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:15:00+02:00,33.2266666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:16:00+02:00,33.0916666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:17:00+02:00,33.4083333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:18:00+02:00,34.6833333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:19:00+02:00,34.8333333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:20:00+02:00,35.1666666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:21:00+02:00,34.9083333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:22:00+02:00,41.0833333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:23:00+02:00,63.8333333333,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:24:00+02:00,47.2583333333,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:25:00+02:00,61.4333333333,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:26:00+02:00,63.925,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:27:00+02:00,64.15,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:28:00+02:00,63.9416666667,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:29:00+02:00,62.575,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:30:00+02:00,62.6666666667,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:31:00+02:00,71.175,0.0,0.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:32:00+02:00,175.933333333,0.0,0.0,0.0,25.0,35.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:33:00+02:00,162.533333333,0.0,0.0,0.0,2.0,35.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:34:00+02:00,134.59,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:35:00+02:00,129.875,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:36:00+02:00,128.308333333,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:37:00+02:00,130.686666667,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:38:00+02:00,132.831666667,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:39:00+02:00,131.716666667,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:40:00+02:00,128.358098592,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:41:00+02:00,124.915492958,0.0,0.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:42:00+02:00,121.719741784,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:43:00+02:00,119.901666667,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:44:00+02:00,119.208333333,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:45:00+02:00,136.473333333,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 08:46:00+02:00,151.383571429,0.0,0.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:47:00+02:00,119.314761905,0.0,0.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:48:00+02:00,43.13,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:49:00+02:00,36.2116666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:50:00+02:00,36.525,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:51:00+02:00,36.51,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:52:00+02:00,35.7983333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:53:00+02:00,35.8683333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:54:00+02:00,36.0966666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:55:00+02:00,35.69,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:56:00+02:00,35.32,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:57:00+02:00,39.1166666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 08:58:00+02:00,49.9583333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 08:59:00+02:00,49.8916666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:00:00+02:00,50.3083333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:01:00+02:00,48.6583333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:02:00+02:00,48.7,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:03:00+02:00,54.95,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:04:00+02:00,52.8166666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:05:00+02:00,52.4021505376,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:06:00+02:00,55.7978494624,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:07:00+02:00,94.7083333333,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:08:00+02:00,145.6,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:09:00+02:00,90.4,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:10:00+02:00,54.7208333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:11:00+02:00,52.0291666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:12:00+02:00,56.45,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:13:00+02:00,58.8583333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:14:00+02:00,60.1316666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:15:00+02:00,61.71,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:16:00+02:00,79.02,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:17:00+02:00,168.736666667,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:18:00+02:00,191.095,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:19:00+02:00,183.28,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:20:00+02:00,176.499333333,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:21:00+02:00,171.527333333,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:22:00+02:00,145.441666667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:23:00+02:00,152.088333333,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:24:00+02:00,156.083333333,0.0,30.0,88.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:25:00+02:00,815.777333333,0.0,30.0,88.0,2.0,3.0,682.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:26:00+02:00,1307.716,0.0,30.0,88.0,2.0,3.0,682.0,0.0,1.0,1.0,0.0,19.0,484.0
2015-09-04 09:27:00+02:00,1679.73166667,0.0,30.0,88.0,2.0,3.0,682.0,0.0,1.0,1.0,366.0,19.0,484.0
2015-09-04 09:28:00+02:00,284.183333333,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 09:29:00+02:00,356.92,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 09:30:00+02:00,359.658333333,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 09:31:00+02:00,213.851666667,48.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:32:00+02:00,231.518333333,48.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:33:00+02:00,199.873333333,48.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:34:00+02:00,253.485,48.0,30.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:35:00+02:00,212.021666667,0.0,30.0,88.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:36:00+02:00,236.181666667,0.0,30.0,88.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:37:00+02:00,272.521666667,0.0,30.0,0.0,25.0,35.0,0.0,120.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:38:00+02:00,235.173181818,0.0,30.0,0.0,25.0,3.0,0.0,120.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:39:00+02:00,86.3901515152,0.0,0.0,0.0,25.0,3.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
2015-09-04 09:40:00+02:00,133.541666667,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-04 09:41:00+02:00,144.564285714,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-04 09:42:00+02:00,143.602380952,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-04 09:43:00+02:00,142.8,0.0,0.0,0.0,25.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-04 09:44:00+02:00,117.483333333,0.0,0.0,0.0,2.0,35.0,0.0,0.0,60.0,1.0,0.0,19.0,0.0
2015-09-04 09:45:00+02:00,60.2833333333,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:46:00+02:00,729.066666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,0.0,1.0,484.0
2015-09-04 09:47:00+02:00,692.208333333,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,206.0,0.0,1.0,484.0
2015-09-04 09:48:00+02:00,250.416666667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,0.0,1.0,0.0
2015-09-04 09:49:00+02:00,1412.36666667,0.0,0.0,0.0,2.0,35.0,682.0,0.0,1.0,206.0,0.0,1.0,484.0
2015-09-04 09:50:00+02:00,1110.74166667,0.0,0.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,366.0,19.0,484.0
2015-09-04 09:51:00+02:00,289.683333333,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 09:52:00+02:00,211.183333333,0.0,30.0,0.0,2.0,35.0,0.0,120.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 09:53:00+02:00,670.983333333,0.0,30.0,0.0,2.0,35.0,0.0,120.0,1.0,1.0,0.0,1.0,484.0
2015-09-04 09:54:00+02:00,70.1666666667,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:55:00+02:00,62.1666666667,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:56:00+02:00,55.9216666667,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:57:00+02:00,56.8316666667,0.0,30.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:58:00+02:00,154.59,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 09:59:00+02:00,168.591666667,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:00:00+02:00,171.16,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:01:00+02:00,164.683333333,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:02:00+02:00,150.388333333,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:03:00+02:00,155.747727273,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:04:00+02:00,178.932272727,0.0,30.0,88.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:05:00+02:00,153.33,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:06:00+02:00,156.843333333,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:07:00+02:00,145.363333333,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:08:00+02:00,145.166666667,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:09:00+02:00,146.7,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:10:00+02:00,145.968666667,0.0,30.0,88.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:11:00+02:00,77.4513333333,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:12:00+02:00,63.2716666667,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:13:00+02:00,68.435,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:14:00+02:00,51.6716666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:15:00+02:00,51.1513333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:16:00+02:00,56.8536666667,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:17:00+02:00,63.575,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:18:00+02:00,50.8933333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:19:00+02:00,54.8233333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:20:00+02:00,51.2008333333,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:21:00+02:00,62.6625,0.0,30.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:22:00+02:00,84.3,0.0,30.0,0.0,2.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:23:00+02:00,156.075,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:24:00+02:00,156.283333333,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:25:00+02:00,156.6875,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:26:00+02:00,151.4125,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:27:00+02:00,150.983333333,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:28:00+02:00,156.1,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:29:00+02:00,158.416666667,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:30:00+02:00,159.635714286,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:31:00+02:00,142.242857143,48.0,30.0,0.0,25.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:32:00+02:00,81.5380952381,48.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:33:00+02:00,72.1166666667,48.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:34:00+02:00,80.0833333333,48.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015-09-04 10:35:00+02:00,337.175,48.0,0.0,88.0,25.0,35.0,0.0,120.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:36:00+02:00,506.993333333,48.0,0.0,88.0,25.0,3.0,0.0,120.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 10:37:00+02:00,844.906666667,48.0,0.0,88.0,2.0,3.0,0.0,120.0,1.0,206.0,366.0,19.0,0.0
2015-09-04 10:38:00+02:00,859.048333333,48.0,0.0,88.0,2.0,3.0,0.0,120.0,1.0,206.0,366.0,19.0,0.0
2015-09-04 10:39:00+02:00,392.761666667,48.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,206.0,0.0,19.0,0.0
2015-09-04 10:40:00+02:00,147.348333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:41:00+02:00,147.796666667,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:42:00+02:00,146.48,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:43:00+02:00,143.898333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
2015-09-04 10:44:00+02:00,144.388333333,0.0,30.0,88.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0
