timestamp	Fridge	Hair dryer	Washing machine	Computer	Freezer	
1344650280000000000	50.0	0.0	89.0	7.0	2.0	
1344650340000000000	50.0	0.0	89.0	7.0	2.0	
1344650400000000000	50.0	0.0	89.0	7.0	2.0	
1344650460000000000	50.0	0.0	89.0	7.0	2.0	
1344650520000000000	50.0	0.0	89.0	7.0	2.0	
1344650580000000000	50.0	0.0	89.0	7.0	2.0	
1344650640000000000	50.0	0.0	89.0	7.0	2.0	
1344650700000000000	50.0	0.0	89.0	7.0	2.0	
1344650760000000000	50.0	0.0	89.0	7.0	2.0	
1344650820000000000	50.0	0.0	89.0	7.0	2.0	
1344650880000000000	50.0	0.0	89.0	7.0	2.0	
1344650940000000000	50.0	0.0	89.0	7.0	2.0	
1344651000000000000	50.0	0.0	89.0	7.0	2.0	
1344651060000000000	50.0	0.0	89.0	7.0	2.0	
1344651120000000000	50.0	0.0	89.0	7.0	2.0	
1344651180000000000	50.0	0.0	89.0	7.0	2.0	
1344651240000000000	50.0	0.0	89.0	7.0	2.0	
1344651300000000000	50.0	0.0	89.0	7.0	2.0	
1344651360000000000	50.0	0.0	89.0	7.0	2.0	
1344651420000000000	50.0	0.0	89.0	7.0	2.0	
1344651480000000000	37.0	0.0	89.0	7.0	2.0	
1344651540000000000	2.0	0.0	1.0	75.0	33.0	
1344651600000000000	2.0	0.0	1.0	75.0	33.0	
1344651660000000000	2.0	0.0	1.0	75.0	33.0	
1344651720000000000	2.0	0.0	1.0	75.0	33.0	
1344651780000000000	2.0	0.0	1.0	75.0	33.0	
1344651840000000000	2.0	0.0	1.0	75.0	33.0	
1344651900000000000	2.0	0.0	1.0	75.0	33.0	
1344651960000000000	2.0	0.0	1.0	75.0	33.0	
1344652020000000000	2.0	0.0	1.0	75.0	33.0	
1344652080000000000	2.0	0.0	1.0	75.0	33.0	
1344652140000000000	2.0	0.0	1.0	75.0	33.0	
1344652200000000000	2.0	0.0	1.0	75.0	33.0	
1344652260000000000	2.0	0.0	1.0	75.0	33.0	
1344652320000000000	2.0	0.0	1.0	75.0	33.0	
1344652380000000000	2.0	0.0	1.0	75.0	33.0	
1344652440000000000	2.0	0.0	1.0	75.0	33.0	
1344652500000000000	2.0	0.0	1.0	75.0	33.0	
1344652560000000000	2.0	0.0	1.0	75.0	33.0	
1344652620000000000	2.0	0.0	1.0	75.0	33.0	
1344652680000000000	37.0	0.0	1.0	75.0	33.0	
1344652740000000000	37.0	0.0	1.0	75.0	33.0	
1344652800000000000	37.0	0.0	1.0	75.0	33.0	
1344652860000000000	37.0	0.0	1.0	75.0	25.0	
1344652920000000000	37.0	0.0	1.0	75.0	25.0	
1344652980000000000	37.0	0.0	1.0	75.0	25.0	
1344653040000000000	37.0	0.0	1.0	75.0	25.0	
1344653100000000000	37.0	0.0	1.0	75.0	25.0	
1344653160000000000	37.0	0.0	1.0	75.0	25.0	
1344653220000000000	37.0	0.0	1.0	75.0	25.0	
1344653280000000000	37.0	0.0	1.0	75.0	25.0	
1344653340000000000	37.0	0.0	1.0	75.0	25.0	
1344653400000000000	37.0	0.0	1.0	75.0	25.0	
1344653460000000000	37.0	0.0	1.0	75.0	2.0	
1344653520000000000	50.0	0.0	1.0	7.0	33.0	
1344653580000000000	50.0	0.0	1.0	7.0	33.0	
1344653640000000000	50.0	0.0	1.0	7.0	33.0	
1344653700000000000	50.0	0.0	1.0	7.0	33.0	
1344653760000000000	50.0	0.0	1.0	7.0	33.0	
1344653820000000000	50.0	0.0	1.0	7.0	33.0	
1344653880000000000	50.0	0.0	1.0	7.0	33.0	
1344653940000000000	50.0	0.0	1.0	7.0	33.0	
1344654000000000000	50.0	0.0	1.0	7.0	33.0	
1344654060000000000	50.0	0.0	1.0	7.0	33.0	
1344654120000000000	50.0	0.0	1.0	7.0	25.0	
1344654180000000000	50.0	0.0	1.0	7.0	2.0	
1344654240000000000	50.0	0.0	1.0	7.0	2.0	
1344654300000000000	50.0	0.0	1.0	7.0	2.0	
1344654360000000000	50.0	0.0	1.0	7.0	2.0	
1344654420000000000	50.0	0.0	1.0	7.0	2.0	
1344654480000000000	50.0	0.0	1.0	7.0	2.0	
1344654540000000000	50.0	0.0	1.0	7.0	2.0	
1344654600000000000	50.0	0.0	1.0	7.0	2.0	
1344654660000000000	50.0	0.0	1.0	7.0	2.0	
1344654720000000000	50.0	0.0	1.0	7.0	2.0	
1344654780000000000	50.0	0.0	1.0	7.0	2.0	
1344654840000000000	50.0	0.0	1.0	7.0	2.0	
1344654900000000000	50.0	0.0	1.0	7.0	2.0	
1344654960000000000	50.0	0.0	1.0	7.0	2.0	
1344655020000000000	50.0	0.0	1.0	7.0	2.0	
1344655080000000000	50.0	0.0	1.0	7.0	2.0	
1344655140000000000	50.0	0.0	1.0	7.0	2.0	
1344655200000000000	50.0	0.0	1.0	7.0	2.0	
1344655260000000000	50.0	0.0	1.0	7.0	33.0	
1344655320000000000	50.0	0.0	1.0	7.0	33.0	
1344655380000000000	50.0	0.0	1.0	7.0	33.0	
1344655440000000000	50.0	0.0	1.0	7.0	33.0	
1344655500000000000	50.0	0.0	1.0	7.0	33.0	
1344655560000000000	50.0	0.0	1.0	7.0	33.0	
1344655620000000000	50.0	0.0	1.0	7.0	33.0	
1344655680000000000	50.0	0.0	1.0	7.0	33.0	
1344655740000000000	50.0	0.0	1.0	7.0	33.0	
1344655800000000000	50.0	0.0	1.0	7.0	33.0	
1344655860000000000	50.0	0.0	1.0	7.0	33.0	
1344655920000000000	50.0	0.0	1.0	7.0	33.0	
1344655980000000000	50.0	0.0	1.0	7.0	33.0	
1344656040000000000	50.0	0.0	1.0	7.0	33.0	
1344656100000000000	50.0	0.0	1.0	7.0	33.0	
1344656160000000000	50.0	0.0	1.0	7.0	33.0	
1344656220000000000	50.0	0.0	1.0	7.0	33.0	
1344656280000000000	50.0	0.0	1.0	7.0	33.0	
1344656340000000000	50.0	0.0	1.0	7.0	33.0	
1344656400000000000	50.0	0.0	1.0	7.0	33.0	
1344656460000000000	50.0	0.0	1.0	7.0	33.0	
1344656520000000000	50.0	0.0	1.0	7.0	33.0	
1344656580000000000	50.0	0.0	1.0	7.0	33.0	
1344656640000000000	50.0	0.0	1.0	7.0	33.0	
1344656700000000000	50.0	0.0	1.0	7.0	33.0	
1344656760000000000	37.0	0.0	1.0	7.0	25.0	
1344656820000000000	50.0	0.0	1.0	7.0	2.0	
1344656880000000000	50.0	0.0	1.0	7.0	2.0	
1344656940000000000	50.0	0.0	1.0	7.0	2.0	
1344657000000000000	50.0	0.0	1.0	7.0	2.0	
1344657060000000000	50.0	0.0	1.0	7.0	2.0	
1344657120000000000	50.0	0.0	1.0	7.0	2.0	
1344657180000000000	50.0	0.0	1.0	7.0	2.0	
1344657240000000000	50.0	0.0	1.0	7.0	2.0	
1344657300000000000	50.0	0.0	1.0	7.0	2.0	
1344657360000000000	50.0	0.0	1.0	7.0	2.0	
1344657420000000000	50.0	0.0	1.0	7.0	2.0	
1344657480000000000	50.0	0.0	1.0	7.0	2.0	
1344657540000000000	50.0	0.0	1.0	7.0	2.0	
1344657600000000000	50.0	0.0	1.0	7.0	2.0	
1344657660000000000	50.0	0.0	1.0	7.0	2.0	
1344657720000000000	50.0	0.0	1.0	7.0	2.0	
1344657780000000000	50.0	0.0	1.0	7.0	2.0	
1344657840000000000	37.0	0.0	1.0	7.0	25.0	
1344657900000000000	2.0	0.0	89.0	7.0	2.0	
1344657960000000000	2.0	0.0	89.0	7.0	2.0	
1344658020000000000	2.0	0.0	89.0	7.0	2.0	
1344658080000000000	2.0	0.0	89.0	7.0	2.0	
1344658140000000000	2.0	0.0	89.0	7.0	2.0	
1344658200000000000	2.0	0.0	89.0	7.0	2.0	
1344658260000000000	2.0	0.0	89.0	7.0	2.0	
1344658320000000000	2.0	0.0	89.0	7.0	2.0	
1344658380000000000	2.0	0.0	89.0	7.0	2.0	
1344658440000000000	2.0	0.0	89.0	7.0	2.0	
1344658500000000000	2.0	0.0	89.0	7.0	2.0	
1344658560000000000	2.0	0.0	89.0	7.0	2.0	
1344658620000000000	2.0	0.0	89.0	7.0	2.0	
1344658680000000000	2.0	0.0	89.0	7.0	2.0	
1344658740000000000	2.0	0.0	89.0	7.0	2.0	
1344658800000000000	2.0	0.0	89.0	7.0	2.0	
1344658860000000000	2.0	0.0	89.0	7.0	2.0	
1344658920000000000	2.0	0.0	89.0	7.0	2.0	
1344658980000000000	2.0	0.0	89.0	7.0	2.0	
1344659040000000000	2.0	0.0	89.0	7.0	2.0	
1344659100000000000	2.0	0.0	89.0	7.0	2.0	
1344659160000000000	2.0	0.0	89.0	7.0	2.0	
1344659220000000000	50.0	0.0	1.0	7.0	2.0	
1344659280000000000	50.0	0.0	1.0	7.0	2.0	
1344659340000000000	37.0	0.0	1.0	7.0	25.0	
1344659400000000000	2.0	0.0	1.0	75.0	25.0	
1344659460000000000	37.0	0.0	1.0	75.0	2.0	
1344659520000000000	37.0	0.0	1.0	75.0	2.0	
1344659580000000000	37.0	0.0	1.0	75.0	2.0	
1344659640000000000	37.0	0.0	1.0	75.0	2.0	
1344659700000000000	37.0	0.0	1.0	75.0	2.0	
1344659760000000000	37.0	0.0	1.0	75.0	2.0	
1344659820000000000	37.0	0.0	1.0	75.0	2.0	
1344659880000000000	37.0	0.0	1.0	75.0	2.0	
1344659940000000000	37.0	0.0	1.0	75.0	2.0	
1344660000000000000	37.0	0.0	1.0	75.0	2.0	
1344660060000000000	37.0	0.0	1.0	75.0	2.0	
1344660120000000000	37.0	0.0	1.0	75.0	2.0	
1344660180000000000	37.0	0.0	1.0	75.0	2.0	
1344660240000000000	37.0	0.0	1.0	75.0	2.0	
1344660300000000000	37.0	0.0	1.0	75.0	2.0	
1344660360000000000	37.0	0.0	1.0	75.0	2.0	
1344660420000000000	2.0	135.0	1.0	7.0	2.0	
1344660480000000000	2.0	135.0	1.0	7.0	2.0	
1344660540000000000	2.0	135.0	1.0	7.0	2.0	
1344660600000000000	2.0	135.0	1.0	7.0	2.0	
1344660660000000000	2.0	135.0	1.0	7.0	2.0	
1344660720000000000	2.0	135.0	1.0	7.0	2.0	
1344660780000000000	2.0	135.0	1.0	7.0	2.0	
1344660840000000000	2.0	135.0	1.0	7.0	2.0	
1344660900000000000	2.0	135.0	1.0	7.0	2.0	
1344660960000000000	2.0	135.0	1.0	7.0	2.0	
1344661020000000000	2.0	135.0	1.0	7.0	2.0	
1344661080000000000	2.0	135.0	1.0	7.0	2.0	
1344661140000000000	2.0	135.0	1.0	7.0	2.0	
1344661200000000000	2.0	135.0	1.0	7.0	2.0	
1344661260000000000	2.0	135.0	1.0	7.0	2.0	
1344661320000000000	2.0	135.0	1.0	7.0	33.0	
1344661380000000000	2.0	135.0	1.0	75.0	25.0	
1344661440000000000	2.0	135.0	1.0	75.0	2.0	
1344661500000000000	2.0	135.0	1.0	75.0	2.0	
1344661560000000000	2.0	135.0	1.0	75.0	2.0	
1344661620000000000	2.0	135.0	1.0	75.0	2.0	
1344661680000000000	2.0	135.0	1.0	75.0	2.0	
1344661740000000000	2.0	135.0	1.0	75.0	2.0	
1344661800000000000	2.0	135.0	1.0	75.0	2.0	
1344661860000000000	37.0	135.0	1.0	75.0	25.0	
1344661920000000000	50.0	135.0	1.0	75.0	2.0	
1344661980000000000	37.0	135.0	1.0	7.0	25.0	
1344662040000000000	37.0	135.0	1.0	7.0	2.0	
1344662100000000000	37.0	135.0	1.0	7.0	2.0	
1344662160000000000	37.0	135.0	1.0	7.0	2.0	
1344662220000000000	37.0	135.0	1.0	7.0	2.0	
1344662280000000000	37.0	135.0	1.0	7.0	2.0	
1344662340000000000	37.0	135.0	1.0	7.0	2.0	
1344662400000000000	50.0	813.0	89.0	7.0	2.0	
1344662460000000000	50.0	135.0	1.0	7.0	2.0	
1344662520000000000	50.0	0.0	89.0	7.0	25.0	
1344662580000000000	50.0	0.0	89.0	7.0	2.0	
1344662640000000000	50.0	0.0	89.0	7.0	2.0	
1344662700000000000	50.0	0.0	89.0	7.0	2.0	
1344662760000000000	50.0	0.0	89.0	7.0	2.0	
1344662820000000000	50.0	0.0	89.0	7.0	2.0	
1344662880000000000	50.0	0.0	89.0	7.0	2.0	
1344662940000000000	50.0	0.0	89.0	7.0	2.0	
1344663000000000000	50.0	0.0	89.0	7.0	2.0	
1344663060000000000	50.0	0.0	89.0	7.0	25.0	
1344663120000000000	50.0	0.0	89.0	7.0	33.0	
1344663180000000000	50.0	0.0	89.0	7.0	33.0	
1344663240000000000	50.0	0.0	89.0	7.0	33.0	
1344663300000000000	50.0	0.0	89.0	7.0	33.0	
1344663360000000000	50.0	0.0	89.0	7.0	33.0	
1344663420000000000	50.0	0.0	89.0	7.0	33.0	
1344663480000000000	50.0	0.0	89.0	7.0	33.0	
1344663540000000000	50.0	0.0	89.0	7.0	33.0	
1344663600000000000	2.0	0.0	89.0	75.0	25.0	
1344663660000000000	2.0	0.0	89.0	75.0	2.0	
1344663720000000000	37.0	0.0	89.0	75.0	2.0	
1344663780000000000	37.0	0.0	89.0	7.0	25.0	
1344663840000000000	50.0	135.0	89.0	7.0	25.0	
1344663900000000000	37.0	135.0	89.0	7.0	25.0	
1344663960000000000	37.0	0.0	89.0	7.0	25.0	
1344664020000000000	37.0	0.0	89.0	7.0	25.0	
1344664080000000000	37.0	0.0	89.0	7.0	25.0	
1344664140000000000	37.0	0.0	89.0	7.0	25.0	
1344664200000000000	37.0	0.0	89.0	7.0	25.0	
1344664260000000000	37.0	0.0	89.0	7.0	25.0	
1344664320000000000	37.0	0.0	89.0	7.0	25.0	
1344664380000000000	37.0	0.0	89.0	7.0	25.0	
1344664440000000000	50.0	0.0	89.0	7.0	33.0	
1344664500000000000	37.0	0.0	89.0	7.0	33.0	
1344664560000000000	50.0	0.0	89.0	7.0	25.0	
1344664620000000000	50.0	0.0	89.0	7.0	33.0	
1344664680000000000	37.0	0.0	89.0	200.0	33.0	
1344664740000000000	2.0	0.0	89.0	200.0	33.0	
1344664800000000000	2.0	0.0	89.0	75.0	25.0	
1344664860000000000	2.0	0.0	89.0	7.0	2.0	
1344664920000000000	2.0	0.0	89.0	7.0	25.0	
1344664980000000000	2.0	0.0	89.0	7.0	25.0	
1344665040000000000	2.0	0.0	89.0	7.0	25.0	
1344665100000000000	2.0	0.0	89.0	7.0	25.0	
1344665160000000000	2.0	0.0	89.0	7.0	25.0	
1344665220000000000	2.0	0.0	89.0	7.0	25.0	
1344665280000000000	37.0	0.0	89.0	7.0	2.0	
1344665340000000000	37.0	0.0	89.0	7.0	2.0	
1344665400000000000	37.0	0.0	89.0	7.0	2.0	
1344665460000000000	37.0	0.0	89.0	7.0	2.0	
1344665520000000000	50.0	0.0	89.0	7.0	2.0	
1344665580000000000	50.0	135.0	1.0	7.0	2.0	
1344665640000000000	37.0	135.0	1.0	75.0	2.0	
1344665700000000000	2.0	0.0	1.0	75.0	25.0	
1344665760000000000	37.0	0.0	1.0	75.0	2.0	
1344665820000000000	50.0	0.0	1.0	75.0	25.0	
1344665880000000000	50.0	0.0	89.0	200.0	25.0	
1344665940000000000	37.0	135.0	89.0	200.0	2.0	
1344666000000000000	50.0	135.0	89.0	200.0	2.0	
1344666060000000000	50.0	135.0	89.0	200.0	33.0	
1344666120000000000	50.0	135.0	89.0	200.0	33.0	
1344666180000000000	50.0	135.0	89.0	200.0	33.0	
1344666240000000000	50.0	135.0	89.0	200.0	33.0	
1344666300000000000	50.0	135.0	89.0	200.0	33.0	
1344666360000000000	50.0	135.0	89.0	200.0	33.0	
1344666420000000000	50.0	0.0	89.0	75.0	2.0	
1344666480000000000	37.0	0.0	1.0	75.0	2.0	
1344666540000000000	2.0	0.0	1.0	75.0	25.0	
1344666600000000000	50.0	0.0	1.0	7.0	33.0	
1344666660000000000	50.0	0.0	1.0	7.0	33.0	
1344666720000000000	50.0	0.0	1.0	7.0	33.0	
1344666780000000000	50.0	0.0	1.0	7.0	33.0	
1344666840000000000	50.0	0.0	1.0	7.0	33.0	
1344666900000000000	50.0	0.0	1.0	7.0	33.0	
1344666960000000000	50.0	0.0	1.0	7.0	33.0	
1344667020000000000	50.0	0.0	1.0	7.0	33.0	
1344667080000000000	50.0	0.0	1.0	7.0	33.0	
1344667140000000000	50.0	0.0	1.0	7.0	33.0	
1344667200000000000	50.0	0.0	1.0	7.0	25.0	
1344667260000000000	50.0	0.0	1.0	7.0	2.0	
1344667320000000000	50.0	0.0	1.0	7.0	2.0	
1344667380000000000	50.0	0.0	1.0	7.0	2.0	
1344667440000000000	50.0	0.0	1.0	7.0	2.0	
1344667500000000000	50.0	0.0	1.0	7.0	2.0	
1344667560000000000	50.0	0.0	1.0	7.0	2.0	
1344667620000000000	50.0	0.0	1.0	7.0	2.0	
1344667680000000000	50.0	0.0	1.0	7.0	2.0	
1344667740000000000	50.0	0.0	1.0	7.0	2.0	
1344667800000000000	50.0	0.0	1.0	7.0	2.0	
1344667860000000000	50.0	0.0	1.0	7.0	2.0	
1344667920000000000	50.0	0.0	1.0	7.0	2.0	
1344667980000000000	50.0	0.0	1.0	7.0	2.0	
1344668040000000000	50.0	0.0	1.0	7.0	2.0	
1344668100000000000	50.0	0.0	1.0	7.0	2.0	
1344668160000000000	50.0	0.0	1.0	7.0	2.0	
1344668220000000000	50.0	0.0	1.0	7.0	2.0	
1344668280000000000	50.0	0.0	1.0	7.0	2.0	
1344668340000000000	37.0	0.0	1.0	7.0	25.0	
1344668400000000000	50.0	0.0	1.0	7.0	33.0	
1344668460000000000	50.0	0.0	1.0	75.0	25.0	
1344668520000000000	50.0	0.0	1.0	75.0	25.0	
1344668580000000000	2.0	0.0	1.0	200.0	2.0	
1344668640000000000	2.0	0.0	1.0	200.0	2.0	
1344668700000000000	2.0	0.0	1.0	200.0	2.0	
1344668760000000000	2.0	0.0	1.0	200.0	2.0	
1344668820000000000	2.0	0.0	1.0	200.0	2.0	
1344668880000000000	2.0	0.0	1.0	200.0	2.0	
1344668940000000000	2.0	0.0	1.0	200.0	2.0	
1344669000000000000	2.0	0.0	1.0	200.0	2.0	
1344669060000000000	2.0	0.0	1.0	200.0	2.0	
1344669120000000000	2.0	0.0	1.0	200.0	2.0	
1344669180000000000	2.0	0.0	1.0	200.0	2.0	
1344669240000000000	2.0	0.0	1.0	200.0	2.0	
1344669300000000000	2.0	0.0	1.0	200.0	2.0	
1344669360000000000	2.0	0.0	1.0	200.0	2.0	
1344669420000000000	2.0	0.0	1.0	200.0	2.0	
1344669480000000000	37.0	135.0	1.0	7.0	2.0	
1344669540000000000	50.0	0.0	89.0	7.0	2.0	
1344669600000000000	50.0	135.0	1159.0	200.0	33.0	
1344669660000000000	50.0	813.0	1159.0	200.0	33.0	
1344669720000000000	2.0	135.0	1159.0	7.0	2.0	
1344669780000000000	2.0	0.0	89.0	75.0	25.0	
1344669840000000000	2.0	0.0	89.0	7.0	25.0	
1344669900000000000	2.0	135.0	1.0	7.0	2.0	
1344669960000000000	37.0	135.0	1.0	7.0	2.0	
1344670020000000000	2.0	135.0	1.0	7.0	2.0	
1344670080000000000	2.0	813.0	1.0	7.0	25.0	
1344670140000000000	2.0	0.0	1.0	75.0	33.0	
1344670200000000000	2.0	0.0	1.0	75.0	33.0	
1344670260000000000	2.0	0.0	1.0	75.0	33.0	
1344670320000000000	2.0	0.0	1.0	75.0	33.0	
1344670380000000000	2.0	0.0	1.0	75.0	33.0	
1344670440000000000	37.0	813.0	1.0	7.0	33.0	
1344670500000000000	50.0	135.0	89.0	200.0	33.0	
1344670560000000000	50.0	135.0	89.0	200.0	33.0	
1344670620000000000	50.0	0.0	1.0	75.0	2.0	
1344670680000000000	37.0	0.0	1.0	75.0	2.0	
1344670740000000000	2.0	0.0	1.0	75.0	33.0	
1344670800000000000	2.0	0.0	1.0	75.0	33.0	
1344670860000000000	2.0	0.0	1.0	75.0	33.0	
1344670920000000000	2.0	0.0	1.0	75.0	33.0	
1344670980000000000	37.0	0.0	1.0	75.0	33.0	
1344671040000000000	2.0	0.0	89.0	75.0	25.0	
1344671100000000000	2.0	0.0	89.0	75.0	25.0	
1344671160000000000	37.0	0.0	89.0	75.0	25.0	
1344671220000000000	37.0	0.0	89.0	75.0	25.0	
1344671280000000000	37.0	0.0	89.0	75.0	2.0	
1344671340000000000	37.0	0.0	89.0	75.0	25.0	
1344671400000000000	37.0	0.0	89.0	75.0	25.0	
1344671460000000000	50.0	0.0	89.0	75.0	33.0	
1344671520000000000	2.0	0.0	89.0	75.0	33.0	
1344671580000000000	2.0	0.0	89.0	75.0	33.0	
1344671640000000000	2.0	0.0	89.0	75.0	33.0	
1344671700000000000	2.0	0.0	89.0	75.0	33.0	
1344671760000000000	2.0	0.0	89.0	75.0	33.0	
1344671820000000000	2.0	0.0	89.0	75.0	33.0	
1344671880000000000	2.0	0.0	89.0	75.0	33.0	
1344671940000000000	2.0	0.0	89.0	75.0	33.0	
1344672000000000000	2.0	0.0	89.0	75.0	33.0	
1344672060000000000	2.0	135.0	1.0	75.0	25.0	
1344672120000000000	37.0	135.0	1.0	75.0	2.0	
1344672180000000000	2.0	135.0	1.0	75.0	2.0	
1344672240000000000	2.0	135.0	1.0	75.0	2.0	
1344672300000000000	37.0	135.0	1.0	75.0	25.0	
1344672360000000000	37.0	135.0	1.0	75.0	25.0	
1344672420000000000	50.0	135.0	1.0	75.0	2.0	
1344672480000000000	50.0	135.0	1.0	7.0	25.0	
1344672540000000000	50.0	135.0	1.0	7.0	2.0	
1344672600000000000	37.0	135.0	1.0	7.0	2.0	
1344672660000000000	37.0	135.0	1.0	7.0	2.0	
1344672720000000000	37.0	135.0	1.0	7.0	2.0	
1344672780000000000	37.0	135.0	1.0	7.0	2.0	
1344672840000000000	2.0	135.0	1.0	7.0	25.0	
1344672900000000000	2.0	135.0	1.0	7.0	2.0	
1344672960000000000	37.0	135.0	1.0	7.0	2.0	
1344673020000000000	2.0	135.0	89.0	7.0	25.0	
1344673080000000000	2.0	0.0	89.0	75.0	25.0	
1344673140000000000	2.0	0.0	1.0	75.0	33.0	
1344673200000000000	2.0	0.0	1.0	75.0	33.0	
1344673260000000000	2.0	0.0	1.0	75.0	33.0	
1344673320000000000	2.0	0.0	1.0	75.0	33.0	
1344673380000000000	2.0	0.0	1.0	75.0	33.0	
1344673440000000000	2.0	0.0	1.0	75.0	33.0	
1344673500000000000	2.0	0.0	1.0	75.0	33.0	
1344673560000000000	2.0	0.0	1.0	75.0	33.0	
1344673620000000000	2.0	0.0	1.0	75.0	33.0	
1344673680000000000	37.0	0.0	1.0	75.0	25.0	
1344673740000000000	37.0	0.0	1.0	75.0	25.0	
1344673800000000000	37.0	0.0	1.0	75.0	25.0	
1344673860000000000	37.0	0.0	1.0	75.0	25.0	
1344673920000000000	37.0	0.0	1.0	75.0	25.0	
1344673980000000000	37.0	0.0	1.0	75.0	25.0	
1344674040000000000	37.0	0.0	1.0	75.0	25.0	
1344674100000000000	37.0	0.0	1.0	75.0	25.0	
1344674160000000000	37.0	0.0	1.0	75.0	25.0	
1344674220000000000	37.0	0.0	1.0	75.0	25.0	
1344674280000000000	37.0	0.0	1.0	75.0	25.0	
1344674340000000000	37.0	0.0	1.0	75.0	25.0	
1344674400000000000	37.0	0.0	1.0	75.0	25.0	
1344674460000000000	37.0	0.0	1.0	75.0	25.0	
1344674520000000000	37.0	0.0	1.0	75.0	25.0	
1344674580000000000	37.0	0.0	1.0	75.0	25.0	
1344674640000000000	37.0	0.0	1.0	75.0	25.0	
1344674700000000000	37.0	0.0	1.0	75.0	25.0	
1344674760000000000	37.0	0.0	1.0	75.0	25.0	
1344674820000000000	37.0	0.0	1.0	75.0	25.0	
1344674880000000000	37.0	0.0	1.0	75.0	25.0	
1344674940000000000	37.0	0.0	1.0	75.0	25.0	
1344675000000000000	37.0	0.0	1.0	75.0	25.0	
1344675060000000000	37.0	0.0	1.0	75.0	25.0	
1344675120000000000	37.0	0.0	1.0	75.0	25.0	
1344675180000000000	2.0	0.0	1.0	75.0	33.0	
1344675240000000000	2.0	0.0	1.0	75.0	33.0	
1344675300000000000	2.0	0.0	1.0	75.0	33.0	
1344675360000000000	2.0	0.0	1.0	75.0	33.0	
1344675420000000000	2.0	0.0	1.0	75.0	33.0	
1344675480000000000	2.0	0.0	1.0	75.0	33.0	
1344675540000000000	2.0	0.0	1.0	75.0	33.0	
1344675600000000000	2.0	0.0	1.0	75.0	33.0	
1344675660000000000	2.0	0.0	1.0	75.0	33.0	
1344675720000000000	2.0	0.0	1.0	75.0	33.0	
1344675780000000000	2.0	0.0	1.0	75.0	33.0	
1344675840000000000	2.0	0.0	1.0	75.0	33.0	
1344675900000000000	2.0	0.0	1.0	75.0	33.0	
1344675960000000000	2.0	0.0	1.0	75.0	33.0	
1344676020000000000	2.0	0.0	1.0	75.0	33.0	
1344676080000000000	2.0	0.0	1.0	75.0	33.0	
1344676140000000000	2.0	0.0	1.0	75.0	33.0	
1344676200000000000	2.0	0.0	1.0	75.0	33.0	
1344676260000000000	2.0	0.0	1.0	75.0	33.0	
1344676320000000000	37.0	0.0	1.0	75.0	25.0	
1344676380000000000	37.0	0.0	1.0	75.0	25.0	
1344676440000000000	37.0	0.0	1.0	75.0	25.0	
1344676500000000000	37.0	0.0	1.0	75.0	25.0	
1344676560000000000	37.0	0.0	1.0	75.0	25.0	
1344676620000000000	37.0	0.0	1.0	75.0	25.0	
1344676680000000000	37.0	0.0	1.0	75.0	25.0	
1344676740000000000	37.0	0.0	1.0	75.0	25.0	
1344676800000000000	37.0	0.0	1.0	75.0	25.0	
1344676860000000000	37.0	0.0	1.0	75.0	25.0	
1344676920000000000	37.0	0.0	1.0	75.0	25.0	
1344676980000000000	37.0	0.0	1.0	75.0	25.0	
1344677040000000000	37.0	0.0	1.0	75.0	25.0	
1344677100000000000	37.0	0.0	1.0	75.0	25.0	
1344677160000000000	37.0	0.0	1.0	75.0	25.0	
1344677220000000000	37.0	0.0	1.0	75.0	25.0	
1344677280000000000	37.0	0.0	1.0	75.0	25.0	
1344677340000000000	37.0	0.0	1.0	75.0	25.0	
1344677400000000000	37.0	0.0	1.0	75.0	25.0	
1344677460000000000	37.0	0.0	1.0	75.0	25.0	
1344677520000000000	37.0	0.0	1.0	75.0	25.0	
1344677580000000000	37.0	0.0	1.0	75.0	25.0	
1344677640000000000	37.0	0.0	1.0	75.0	25.0	
1344677700000000000	37.0	0.0	1.0	75.0	25.0	
1344677760000000000	37.0	0.0	1.0	75.0	25.0	
1344677820000000000	2.0	0.0	1.0	75.0	33.0	
1344677880000000000	2.0	0.0	1.0	75.0	33.0	
1344677940000000000	2.0	0.0	1.0	75.0	33.0	
1344678000000000000	2.0	0.0	1.0	75.0	33.0	
1344678060000000000	2.0	0.0	1.0	75.0	33.0	
1344678120000000000	2.0	0.0	1.0	75.0	25.0	
1344678180000000000	37.0	0.0	1.0	7.0	25.0	
1344678240000000000	50.0	0.0	1.0	7.0	2.0	
1344678300000000000	50.0	0.0	1.0	7.0	2.0	
1344678360000000000	50.0	0.0	1.0	7.0	2.0	
1344678420000000000	2.0	0.0	89.0	7.0	2.0	
1344678480000000000	2.0	0.0	89.0	7.0	25.0	
1344678540000000000	2.0	0.0	89.0	7.0	25.0	
1344678600000000000	2.0	0.0	89.0	7.0	25.0	
1344678660000000000	2.0	0.0	89.0	7.0	25.0	
1344678720000000000	2.0	0.0	89.0	7.0	25.0	
1344678780000000000	2.0	0.0	89.0	7.0	25.0	
1344678840000000000	2.0	0.0	89.0	7.0	25.0	
1344678900000000000	2.0	0.0	89.0	7.0	25.0	
1344678960000000000	2.0	135.0	1.0	7.0	2.0	
1344679020000000000	2.0	135.0	1.0	7.0	2.0	
1344679080000000000	2.0	135.0	1.0	7.0	2.0	
