,tablet computer charger,dish washer,air handling unit,fridge,htpc,freezer,kettle,lamp,laptop computer,stove,television,audio system,TABLET COMPUTER CHARGER,DISH WASHER,AIR HANDLING UNIT,FRIDGE,HTPC,FREEZER,KETTLE,LAMP,LAPTOP COMPUTER,STOVE,TELEVISION,AUDIO SYSTEM,mix
2012-08-19 14:00:00+02:00,2.0,34.0,0.0,75.0,210.0,58.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 14:15:00+02:00,2.0,2.0,2.0,62.0,210.0,54.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 14:30:00+02:00,2.0,2.0,2.0,60.0,210.0,460.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 14:45:00+02:00,2.0,2.0,2.0,60.0,210.0,54.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 15:00:00+02:00,2.0,2.0,2.0,2.0,210.0,801.0,0.0,2.0,0.0,,160.0,61.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 15:15:00+02:00,2.0,0.0,85.0,2.0,38.0,58.0,0.0,2.0,0.0,,0.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 15:30:00+02:00,4.0,0.0,2.0,2.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 15:45:00+02:00,2.0,0.0,2.0,17.0,23.0,861.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 16:00:00+02:00,4.0,0.0,2.0,2.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 16:15:00+02:00,4.0,0.0,2.0,2.0,23.0,901.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 16:30:00+02:00,2.0,0.0,2.0,953.0,23.0,58.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 16:45:00+02:00,2.0,0.0,0.0,81.0,360.0,54.0,0.0,2.0,0.0,,160.0,200.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 17:00:00+02:00,2.0,0.0,2.0,70.0,212.0,863.0,0.0,2.0,0.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 17:15:00+02:00,2.0,0.0,2.0,66.0,212.0,54.0,0.0,2.0,0.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 17:30:00+02:00,2.0,0.0,2.0,912.0,210.0,784.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 17:45:00+02:00,2.0,0.0,2.0,70.0,210.0,58.0,0.0,2.0,96.0,,160.0,159.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 18:00:00+02:00,2.0,0.0,2.0,64.0,36.0,54.0,0.0,2.0,81.0,,0.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 18:15:00+02:00,2.0,0.0,2.0,880.0,23.0,886.0,0.0,2.0,71.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 18:30:00+02:00,4.0,0.0,2.0,79.0,64.0,54.0,0.0,2.0,71.0,,0.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 18:45:00+02:00,4.0,0.0,2.0,2.0,55.0,54.0,0.0,2.0,0.0,,0.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 19:00:00+02:00,4.0,0.0,2.0,900.0,2.0,856.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 19:15:00+02:00,2.0,0.0,2.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 19:30:00+02:00,2.0,0.0,2.0,2.0,2.0,546.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 19:45:00+02:00,2.0,0.0,2.0,955.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 20:00:00+02:00,2.0,0.0,2.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 20:15:00+02:00,2.0,0.0,2.0,914.0,2.0,722.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 20:30:00+02:00,2.0,0.0,2.0,75.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 20:45:00+02:00,2.0,0.0,2.0,64.0,2.0,490.0,0.0,2.0,2.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 21:00:00+02:00,2.0,0.0,2.0,893.0,2.0,56.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 21:15:00+02:00,4.0,0.0,83.0,81.0,53.0,54.0,0.0,2.0,0.0,,0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-19 21:30:00+02:00,4.0,0.0,83.0,81.0,364.0,64.0,0.0,2.0,0.0,,160.0,204.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 21:45:00+02:00,2.0,0.0,2.0,2.0,212.0,54.0,0.0,2.0,0.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 22:00:00+02:00,2.0,0.0,2.0,900.0,212.0,54.0,0.0,2.0,45.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 22:15:00+02:00,2.0,0.0,2.0,66.0,212.0,841.0,0.0,2.0,45.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 22:30:00+02:00,2.0,0.0,2.0,17.0,210.0,54.0,0.0,2.0,43.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 22:45:00+02:00,2.0,0.0,83.0,889.0,210.0,779.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 23:00:00+02:00,2.0,0.0,2.0,66.0,210.0,58.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 23:15:00+02:00,2.0,0.0,2.0,2.0,210.0,54.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-19 23:30:00+02:00,4.0,0.0,2.0,910.0,212.0,814.0,0.0,2.0,0.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-19 23:45:00+02:00,4.0,0.0,2.0,66.0,210.0,56.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 00:00:00+02:00,2.0,0.0,2.0,2.0,210.0,54.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 00:15:00+02:00,2.0,0.0,2.0,844.0,210.0,848.0,0.0,2.0,0.0,,160.0,93.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 00:30:00+02:00,2.0,0.0,0.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 00:45:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 01:00:00+02:00,2.0,0.0,4.0,895.0,2.0,837.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 01:15:00+02:00,2.0,0.0,0.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 01:30:00+02:00,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 01:45:00+02:00,2.0,0.0,0.0,895.0,2.0,861.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 02:00:00+02:00,2.0,0.0,0.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 02:15:00+02:00,2.0,0.0,0.0,959.0,2.0,863.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 02:30:00+02:00,2.0,0.0,0.0,77.0,6.0,56.0,0.0,2.0,0.0,,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 02:45:00+02:00,2.0,0.0,0.0,66.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 03:00:00+02:00,2.0,0.0,2.0,953.0,2.0,854.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 03:15:00+02:00,2.0,0.0,2.0,77.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 03:30:00+02:00,2.0,0.0,2.0,64.0,2.0,700.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 03:45:00+02:00,2.0,0.0,0.0,942.0,2.0,700.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 04:00:00+02:00,2.0,0.0,2.0,75.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 04:15:00+02:00,2.0,0.0,0.0,66.0,2.0,846.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 04:30:00+02:00,2.0,0.0,0.0,948.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 04:45:00+02:00,2.0,0.0,0.0,75.0,2.0,826.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 05:00:00+02:00,2.0,0.0,0.0,64.0,2.0,58.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 05:15:00+02:00,2.0,0.0,0.0,925.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 05:30:00+02:00,2.0,0.0,0.0,75.0,2.0,865.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 05:45:00+02:00,2.0,0.0,0.0,64.0,2.0,54.0,0.0,2.0,7.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 06:00:00+02:00,2.0,0.0,0.0,880.0,2.0,925.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 06:15:00+02:00,2.0,4.0,0.0,72.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 06:30:00+02:00,2.0,0.0,0.0,64.0,2.0,931.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 06:45:00+02:00,2.0,0.0,0.0,846.0,2.0,58.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 07:00:00+02:00,2.0,0.0,0.0,72.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 07:15:00+02:00,2.0,0.0,0.0,64.0,2.0,850.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 07:30:00+02:00,2.0,0.0,0.0,62.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 07:45:00+02:00,2.0,0.0,0.0,62.0,2.0,867.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 08:00:00+02:00,2.0,0.0,0.0,60.0,2.0,54.0,0.0,2.0,4.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 08:15:00+02:00,2.0,0.0,0.0,60.0,2.0,844.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 08:30:00+02:00,2.0,0.0,0.0,60.0,2.0,56.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 08:45:00+02:00,2.0,0.0,0.0,17.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 09:00:00+02:00,4.0,0.0,0.0,2.0,2.0,852.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 09:15:00+02:00,4.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 09:30:00+02:00,2.0,0.0,0.0,2.0,2.0,829.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 09:45:00+02:00,2.0,0.0,2.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 10:00:00+02:00,2.0,0.0,0.0,2.0,2.0,925.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 10:15:00+02:00,2.0,0.0,2.0,938.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 10:30:00+02:00,2.0,0.0,2.0,79.0,2.0,835.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 10:45:00+02:00,2.0,0.0,0.0,68.0,2.0,64.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 11:00:00+02:00,6.0,0.0,100.0,64.0,324.0,54.0,0.0,2.0,73.0,,160.0,164.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 11:15:00+02:00,2.0,0.0,68.0,876.0,212.0,861.0,0.0,2.0,56.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 11:30:00+02:00,2.0,0.0,2.0,68.0,212.0,54.0,0.0,2.0,49.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 11:45:00+02:00,2.0,0.0,0.0,2.0,212.0,811.0,0.0,2.0,47.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 12:00:00+02:00,2.0,0.0,0.0,851.0,210.0,58.0,0.0,2.0,43.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 12:15:00+02:00,2.0,0.0,0.0,66.0,210.0,54.0,0.0,2.0,43.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 12:30:00+02:00,2.0,0.0,0.0,2.0,212.0,863.0,0.0,2.0,43.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 12:45:00+02:00,2.0,0.0,0.0,893.0,210.0,54.0,0.0,2.0,45.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 13:00:00+02:00,2.0,0.0,0.0,66.0,210.0,865.0,0.0,2.0,45.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 13:15:00+02:00,2.0,0.0,0.0,876.0,210.0,56.0,0.0,2.0,45.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 13:30:00+02:00,2.0,0.0,0.0,77.0,210.0,54.0,0.0,2.0,45.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 13:45:00+02:00,2.0,0.0,2.0,64.0,210.0,824.0,0.0,2.0,41.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 14:00:00+02:00,2.0,0.0,0.0,897.0,210.0,54.0,0.0,2.0,39.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 14:15:00+02:00,2.0,0.0,0.0,81.0,210.0,861.0,0.0,2.0,49.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 14:30:00+02:00,2.0,0.0,0.0,81.0,210.0,56.0,0.0,2.0,32.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 14:45:00+02:00,2.0,0.0,0.0,978.0,210.0,54.0,0.0,2.0,39.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 15:00:00+02:00,2.0,0.0,0.0,70.0,210.0,681.0,0.0,2.0,47.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 15:15:00+02:00,2.0,0.0,0.0,2.0,210.0,54.0,0.0,2.0,43.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 15:30:00+02:00,2.0,0.0,2.0,866.0,212.0,799.0,0.0,2.0,43.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 15:45:00+02:00,2.0,0.0,2.0,68.0,210.0,58.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 16:00:00+02:00,2.0,0.0,2.0,2.0,210.0,54.0,0.0,2.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 16:15:00+02:00,2.0,0.0,2.0,874.0,210.0,831.0,0.0,2.0,0.0,,160.0,129.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 16:30:00+02:00,4.0,0.0,2.0,66.0,38.0,54.0,0.0,2.0,0.0,,0.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 16:45:00+02:00,2.0,0.0,0.0,2.0,23.0,52.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 17:00:00+02:00,2.0,0.0,0.0,885.0,23.0,899.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 17:15:00+02:00,2.0,0.0,0.0,66.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 17:30:00+02:00,2.0,0.0,0.0,931.0,23.0,848.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 17:45:00+02:00,2.0,0.0,0.0,77.0,23.0,56.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 18:00:00+02:00,2.0,0.0,0.0,64.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 18:15:00+02:00,2.0,0.0,0.0,976.0,23.0,906.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 18:30:00+02:00,2.0,0.0,0.0,75.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 18:45:00+02:00,2.0,0.0,0.0,64.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 19:00:00+02:00,2.0,0.0,0.0,955.0,23.0,895.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 19:15:00+02:00,4.0,0.0,0.0,81.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 19:30:00+02:00,2.0,0.0,0.0,66.0,23.0,811.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 19:45:00+02:00,2.0,0.0,0.0,825.0,364.0,56.0,0.0,2.0,0.0,,160.0,204.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 20:00:00+02:00,2.0,0.0,2.0,72.0,212.0,54.0,0.0,2.0,0.0,,160.0,136.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 20:15:00+02:00,2.0,0.0,0.0,64.0,34.0,848.0,0.0,2.0,0.0,,0.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 20:30:00+02:00,2.0,0.0,0.0,995.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 20:45:00+02:00,2.0,0.0,4.0,70.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 21:00:00+02:00,4.0,0.0,0.0,2.0,23.0,901.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 21:15:00+02:00,2.0,0.0,2.0,672.0,23.0,54.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 21:30:00+02:00,2.0,0.0,0.0,70.0,23.0,52.0,0.0,2.0,0.0,,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 21:45:00+02:00,2.0,0.0,2.0,2.0,38.0,880.0,0.0,2.0,0.0,,0.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 22:00:00+02:00,4.0,0.0,0.0,902.0,32.0,54.0,0.0,2.0,0.0,,0.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 22:15:00+02:00,4.0,0.0,0.0,79.0,32.0,882.0,0.0,2.0,0.0,,0.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-20 22:30:00+02:00,2.0,0.0,2.0,2.0,358.0,64.0,0.0,2.0,0.0,,160.0,198.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 22:45:00+02:00,2.0,0.0,2.0,594.0,212.0,54.0,0.0,2.0,0.0,,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 23:00:00+02:00,2.0,0.0,2.0,70.0,210.0,809.0,0.0,108.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-20 23:15:00+02:00,2.0,0.0,2.0,2.0,210.0,56.0,0.0,93.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 23:30:00+02:00,2.0,0.0,2.0,859.0,210.0,54.0,0.0,93.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-20 23:45:00+02:00,2.0,0.0,2.0,70.0,210.0,839.0,0.0,95.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-21 00:00:00+02:00,4.0,0.0,2.0,17.0,210.0,54.0,0.0,97.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-21 00:15:00+02:00,2.0,0.0,2.0,832.0,210.0,52.0,0.0,95.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-21 00:30:00+02:00,2.0,0.0,0.0,68.0,210.0,818.0,0.0,97.0,0.0,,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-08-21 00:45:00+02:00,2.0,0.0,0.0,2.0,210.0,54.0,0.0,99.0,0.0,,160.0,131.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-08-21 01:00:00+02:00,2.0,0.0,0.0,866.0,9.0,801.0,0.0,2.0,0.0,,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 01:15:00+02:00,2.0,0.0,2.0,68.0,2.0,56.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 01:30:00+02:00,2.0,0.0,0.0,64.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 01:45:00+02:00,2.0,0.0,0.0,62.0,2.0,820.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 02:00:00+02:00,2.0,0.0,0.0,62.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 02:15:00+02:00,2.0,0.0,0.0,60.0,2.0,839.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 02:30:00+02:00,2.0,0.0,0.0,60.0,2.0,58.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 02:45:00+02:00,2.0,0.0,0.0,60.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 03:00:00+02:00,2.0,0.0,0.0,2.0,2.0,799.0,0.0,2.0,7.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 03:15:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 03:30:00+02:00,2.0,0.0,0.0,2.0,2.0,859.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 03:45:00+02:00,2.0,0.0,0.0,2.0,2.0,56.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 04:00:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 04:15:00+02:00,2.0,0.0,0.0,2.0,2.0,814.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 04:30:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 04:45:00+02:00,2.0,0.0,0.0,929.0,2.0,589.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-08-21 05:00:00+02:00,2.0,0.0,0.0,72.0,2.0,54.0,0.0,2.0,0.0,,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
